customer_id,customer_name,city,area,signup_date,customer_segment
CUST2357,Amaira Banerjee,Bangalore,BTM Layout,2024-10-14,Regular
CUST2358,Lekha Deshmukh,Pune,Baner,2025-04-21,Regular
CUST2359,Vanya Sarna,Pune,Kothrud,2026-04-15,Regular
CUST2360,Anay Khalsa,Mumbai,Borivali,2024-10-23,Regular
CUST2361,Aadi Deol,Mumbai,Powai,2024-06-21,Premium
CUST2362,Faris Gola,Mumbai,Powai,2025-12-14,New
CUST2363,Raghav Shetty,Bangalore,BTM Layout,2025-07-17,Regular
CUST2364,Chakradev Wable,Bangalore,BTM Layout,2025-09-02,New
CUST2365,Januja Buch,Bangalore,HSR Layout,2025-04-30,Regular
CUST2366,Dayamai Tara,Bangalore,Koramangala,2026-04-06,Regular
CUST2367,Dayamai Nadig,Mumbai,Kurla,2024-02-04,Regular
CUST2368,Nisha Dass,Pune,Baner,2024-11-01,Regular
CUST2369,Jatin Munshi,Pune,Viman Nagar,2025-11-17,New
CUST2370,Yochana Sethi,Mumbai,Powai,2026-05-04,New
CUST2371,Jairaj Bail,Mumbai,Powai,2024-09-05,Premium
CUST2372,Jyoti Sridhar,Pune,Hadapsar,2026-04-26,New
CUST2373,Liam Rajagopal,Pune,Viman Nagar,2023-07-04,Regular
CUST2374,Samuel Amble,Bangalore,HSR Layout,2024-12-03,Regular
CUST2375,Rehaan Chakrabarti,Pune,Baner,2026-01-07,Regular
CUST2376,Anay Dani,Pune,Kothrud,2024-03-31,New
CUST2377,Thomas Chopra,Bangalore,Koramangala,2024-02-02,Regular
CUST2378,Mason Koshy,Pune,Wakad,2024-04-03,Regular
CUST2379,Zaid Manne,Pune,Aundh,2024-03-13,Regular
CUST2380,Gunbir Ramanathan,Mumbai,Kurla,2024-12-02,Regular
CUST2381,Tamanna Sur,Bangalore,HSR Layout,2024-03-16,Regular
CUST2382,Faraj Purohit,Pune,Wakad,2025-09-10,Regular
CUST2383,Chaman Bose,Mumbai,Andheri,2023-10-04,Regular
CUST2384,Teerth Rout,Pune,Koregaon Park,2026-05-02,New
CUST2385,Devansh Gole,Mumbai,Thane,2023-10-23,Regular
CUST2386,Bachittar Mani,Bangalore,BTM Layout,2025-06-11,New
CUST2387,Maanas Chada,Bangalore,Jayanagar,2025-03-09,Regular
CUST2388,Ubika Sarna,Mumbai,Bandra,2025-06-08,Regular
CUST2389,Ira Purohit,Mumbai,Andheri,2025-04-08,New
CUST2390,Nidra Buch,Mumbai,Thane,2026-01-18,Regular
CUST2391,Jagdish Kapur,Bangalore,Jayanagar,2023-10-10,Premium
CUST2392,Qabil Sahni,Pune,Viman Nagar,2025-08-06,Regular
CUST2393,Logan Munshi,Mumbai,Borivali,2024-09-13,Premium
CUST2394,Yutika Mammen,Mumbai,Powai,2025-02-25,New
CUST2395,Lajita Kari,Pune,Baner,2024-05-09,Regular
CUST2396,Sara Walla,Mumbai,Thane,2023-11-03,Regular
CUST2397,Deepa Mall,Bangalore,Indiranagar,2023-07-26,Regular
CUST2398,Aarnav Narain,Bangalore,Indiranagar,2024-01-08,Regular
CUST2399,Dalaja Doshi,Bangalore,Jayanagar,2025-05-23,Premium
CUST2400,Kashvi Chandra,Mumbai,Borivali,2025-09-07,New
CUST2401,Vidhi Barad,Pune,Aundh,2023-11-23,New
CUST2402,Warda Nagi,Mumbai,Andheri,2024-03-03,Regular
CUST2403,Jagvi Sanghvi,Bangalore,HSR Layout,2024-10-14,Regular
CUST2404,Ansh Balan,Bangalore,Whitefield,2024-06-02,New
CUST2405,Ekani Chaudhuri,Pune,Koregaon Park,2023-07-19,Regular
CUST2406,Yutika Gera,Pune,Viman Nagar,2026-05-12,Regular
CUST2407,Arjun Prasad,Pune,Viman Nagar,2025-08-11,Regular
CUST2408,Vrinda Kibe,Bangalore,Koramangala,2023-11-26,New
CUST2409,Nikita Nagar,Bangalore,Indiranagar,2024-01-17,Regular
CUST2410,Faras Bains,Bangalore,BTM Layout,2024-12-24,Premium
CUST2411,Parth Virk,Pune,Koregaon Park,2025-09-22,Regular
CUST2412,Odika Sem,Mumbai,Powai,2025-04-07,Regular
CUST2413,Harshil Panchal,Pune,Hadapsar,2023-07-23,Regular
CUST2414,Jagrati Bora,Mumbai,Kurla,2026-05-23,Regular
CUST2415,Aradhana Kamdar,Bangalore,Whitefield,2024-04-17,New
CUST2416,Hemangini Atwal,Pune,Baner,2024-11-23,Regular
CUST2417,Anya Ramakrishnan,Mumbai,Thane,2026-02-06,Regular
CUST2418,Vaishnavi Brar,Pune,Baner,2025-01-05,Premium
CUST2419,Tanveer Bhattacharyya,Mumbai,Bandra,2025-11-29,Regular
CUST2420,Aarav Keer,Mumbai,Bandra,2026-03-09,Regular
CUST2421,Ladli Bakshi,Pune,Hadapsar,2025-06-09,Regular
CUST2422,Vincent Comar,Pune,Viman Nagar,2023-08-19,Regular
CUST2423,Orinder Manda,Pune,Viman Nagar,2025-01-16,Regular
CUST2424,Ijaya Bath,Mumbai,Dadar,2023-11-23,New
CUST2425,Rachita Ben,Pune,Koregaon Park,2025-05-23,New
CUST2426,Daniel Biswas,Bangalore,Whitefield,2025-10-21,Regular
CUST2427,Kavya Som,Pune,Kothrud,2024-04-14,New
CUST2428,Vivaan Koshy,Bangalore,Koramangala,2023-11-29,Premium
CUST2429,Ikbal Hegde,Bangalore,HSR Layout,2024-02-09,New
CUST2430,Tara Mital,Bangalore,Whitefield,2023-08-07,Premium
CUST2431,Abhiram Mohan,Bangalore,Koramangala,2024-08-05,Regular
CUST2432,Banjeet Bhagat,Mumbai,Thane,2026-02-10,Regular
CUST2433,Jatin Ravel,Bangalore,Koramangala,2024-03-31,Regular
CUST2434,Bimala Handa,Pune,Kothrud,2024-08-25,Premium
CUST2435,Turvi Dara,Mumbai,Andheri,2025-09-06,Regular
CUST2436,Anamika Modi,Mumbai,Powai,2025-03-14,Regular
CUST2437,Dayamai Kale,Mumbai,Andheri,2026-05-14,Regular
CUST2438,Rushil Merchant,Bangalore,Koramangala,2023-12-05,Regular
CUST2439,Vasana Chopra,Mumbai,Andheri,2023-10-05,Premium
CUST2440,Kai Narasimhan,Mumbai,Dadar,2025-08-10,New
CUST2441,Nitesh Sur,Bangalore,Koramangala,2026-03-23,Premium
CUST2442,Girindra Sodhi,Bangalore,Indiranagar,2023-10-18,New
CUST2443,Manthan Soni,Mumbai,Andheri,2026-05-23,Regular
CUST2444,Jagdish Chaudhary,Mumbai,Thane,2025-11-09,New
CUST2445,Vasatika Dhaliwal,Bangalore,HSR Layout,2025-06-04,Regular
CUST2446,Panini Gera,Pune,Koregaon Park,2025-09-19,New
CUST2447,Vinaya Ganesh,Bangalore,BTM Layout,2025-01-11,New
CUST2448,Kai Dugar,Mumbai,Andheri,2025-07-02,Regular
CUST2449,Om Bala,Bangalore,Whitefield,2025-10-14,Regular
CUST2450,Dominic Mannan,Mumbai,Andheri,2024-11-11,New
CUST2451,Rachit Sami,Pune,Baner,2026-03-19,Regular
CUST2452,Madhavi Dhingra,Pune,Kothrud,2024-01-20,New
CUST2453,Ijaya Khurana,Bangalore,Jayanagar,2024-01-20,Regular
CUST2454,Dhruv Edwin,Bangalore,BTM Layout,2024-05-26,New
CUST2455,Shivansh Ghosh,Bangalore,Indiranagar,2025-09-13,Premium
CUST2456,Widisha Kari,Pune,Hadapsar,2023-06-19,New
CUST2457,Karan Grover,Bangalore,Koramangala,2024-07-13,Regular
CUST2458,Matthew Wason,Bangalore,Koramangala,2026-02-13,New
CUST2459,Veer Kala,Bangalore,Indiranagar,2024-05-05,New
CUST2460,Neelima Grover,Bangalore,Koramangala,2026-05-11,Premium
CUST2461,Om Badal,Pune,Kothrud,2026-03-10,Regular
CUST2462,Unnati Iyengar,Bangalore,Koramangala,2024-12-03,Premium
CUST2463,Yashodhara Singh,Pune,Koregaon Park,2024-03-02,Regular
CUST2464,Nitara Palla,Bangalore,Indiranagar,2024-02-12,New
CUST2465,Saanvi Arora,Pune,Kothrud,2024-05-09,Regular
CUST2466,Yashica Sama,Bangalore,Jayanagar,2025-11-11,Regular
CUST2467,Vasatika Bhardwaj,Pune,Hadapsar,2025-11-29,Regular
CUST2468,Oliver Chokshi,Pune,Baner,2025-03-10,Premium
CUST2469,Neel Rout,Pune,Aundh,2023-08-13,New
CUST2470,Ekani Ratti,Pune,Baner,2025-08-14,New
CUST2471,Forum Dalal,Mumbai,Bandra,2026-02-28,Regular
CUST2472,Agastya Varghese,Pune,Hadapsar,2025-06-30,Regular
CUST2473,Nicholas Kanda,Pune,Kothrud,2023-08-10,New
CUST2474,Veer Bajwa,Bangalore,Koramangala,2025-10-07,New
CUST2475,Mugdha Sule,Bangalore,BTM Layout,2024-02-10,Regular
CUST2476,Warinder Solanki,Pune,Koregaon Park,2025-06-03,Premium
CUST2477,Advaith Madan,Pune,Koregaon Park,2024-04-27,New
CUST2478,Gopal Chada,Pune,Hadapsar,2025-10-16,Regular
CUST2479,Omya Iyer,Mumbai,Thane,2025-09-17,Regular
CUST2480,Ronith Mahajan,Mumbai,Dadar,2026-01-08,New
CUST2481,Radhika Buch,Pune,Hadapsar,2025-10-25,New
CUST2482,Harshil Pingle,Mumbai,Thane,2025-05-09,New
CUST2483,Vyanjana Memon,Pune,Viman Nagar,2025-04-24,Regular
CUST2484,Thomas Parmar,Bangalore,Indiranagar,2025-12-27,Regular
CUST2485,Anamika Borde,Bangalore,Koramangala,2023-10-25,Regular
CUST2486,Unni Agrawal,Mumbai,Powai,2024-08-08,Regular
CUST2487,Radhika Wali,Bangalore,Indiranagar,2025-05-20,New
CUST2488,Caleb Bumb,Bangalore,Koramangala,2025-03-13,Regular
CUST2489,Ojas Menon,Bangalore,BTM Layout,2025-02-28,New
CUST2490,Jonathan Subramanian,Bangalore,Jayanagar,2024-02-20,New
CUST2491,Janaki Din,Pune,Wakad,2024-12-27,New
CUST2492,Finn Pillay,Pune,Hadapsar,2023-11-03,Premium
CUST2493,Deepa Goda,Mumbai,Thane,2023-11-23,New
CUST2494,Triya Luthra,Bangalore,Koramangala,2025-11-12,New
CUST2495,Azad Gaba,Mumbai,Powai,2025-11-05,New
CUST2496,Indrajit Bal,Mumbai,Powai,2023-08-03,Regular
CUST2497,Lajita Kala,Mumbai,Andheri,2024-02-24,New
CUST2498,Inaya Venkataraman,Pune,Viman Nagar,2023-12-14,New
CUST2499,Sanaya Mutti,Pune,Kothrud,2026-05-02,Regular
CUST2500,Anya Swaminathan,Pune,Wakad,2023-06-16,Regular
CUST2501,Jatin Raj,Bangalore,BTM Layout,2026-01-14,Regular
CUST2502,Devika Sharma,Pune,Hadapsar,2025-01-31,Regular
CUST2503,Chasmum Prashad,Mumbai,Bandra,2024-07-19,Regular
CUST2504,Chanakya Kothari,Mumbai,Bandra,2024-12-02,New
CUST2505,Teerth Shetty,Bangalore,HSR Layout,2025-03-22,Premium
CUST2506,Ishita Menon,Mumbai,Bandra,2023-11-27,New
CUST2507,Lekha Pal,Bangalore,HSR Layout,2025-07-10,New
CUST2508,Isaac Verma,Mumbai,Bandra,2026-01-18,New
CUST2509,Raagini Jain,Bangalore,HSR Layout,2025-04-16,New
CUST2510,Ishaan Uppal,Mumbai,Bandra,2023-08-28,Regular
CUST2511,Indira Suri,Pune,Hadapsar,2024-12-12,Regular
CUST2512,Ojasvi Bhalla,Mumbai,Bandra,2024-06-11,Regular
CUST2513,David Seshadri,Pune,Hadapsar,2023-12-15,Regular
CUST2514,Nitesh Nath,Mumbai,Bandra,2024-12-23,New
CUST2515,Divya Ghosh,Mumbai,Thane,2025-09-15,Regular
CUST2516,Maya Lala,Mumbai,Bandra,2026-01-31,Premium
CUST2517,Yamini Kalita,Bangalore,Indiranagar,2023-07-17,Regular
CUST2518,Harish Ravi,Bangalore,BTM Layout,2024-03-27,Premium
CUST2519,Yadavi Dube,Bangalore,BTM Layout,2024-12-03,Premium
CUST2520,Faras Raja,Pune,Kothrud,2024-05-10,Premium
CUST2521,Shivani Som,Mumbai,Kurla,2026-05-15,Premium
CUST2522,Dev Mandal,Bangalore,HSR Layout,2024-04-27,Premium
CUST2523,Madhavi Mani,Mumbai,Andheri,2026-05-01,Regular
CUST2524,Gagan Solanki,Bangalore,Indiranagar,2024-04-16,New
CUST2525,Turvi Bassi,Mumbai,Borivali,2025-07-17,New
CUST2526,Odika Thaker,Bangalore,Indiranagar,2025-01-31,Premium
CUST2527,Yutika Hari,Pune,Kothrud,2023-10-13,Premium
CUST2528,Michael Sheth,Pune,Kothrud,2024-10-11,Regular
CUST2529,Odika Barad,Bangalore,Koramangala,2025-04-29,Regular
CUST2530,Bhavna Dhaliwal,Mumbai,Thane,2025-03-04,Premium
CUST2531,Chanchal Nair,Bangalore,Koramangala,2024-11-28,Regular
CUST2532,Priya Lalla,Pune,Koregaon Park,2025-06-16,Regular
CUST2533,Pratyush Borra,Pune,Hadapsar,2023-09-12,Regular
CUST2534,Yashasvi Dube,Pune,Wakad,2024-12-01,Regular
CUST2535,Yauvani Rai,Pune,Hadapsar,2023-07-14,Premium
CUST2536,Dhriti Chaudhry,Pune,Kothrud,2026-05-16,Regular
CUST2537,Agastya Reddy,Pune,Hadapsar,2024-01-06,Regular
CUST2538,Gaurangi Salvi,Bangalore,Jayanagar,2026-02-01,Regular
CUST2539,Vasudha Mand,Mumbai,Thane,2023-11-15,Regular
CUST2540,Upasna Dhaliwal,Bangalore,HSR Layout,2025-10-05,New
CUST2541,Yoshita Bumb,Mumbai,Dadar,2024-01-08,Regular
CUST2542,Vritti Hari,Bangalore,Koramangala,2026-04-30,Premium
CUST2543,Tarak Srivastava,Pune,Kothrud,2024-05-01,Premium
CUST2544,Jason Dhillon,Mumbai,Borivali,2025-08-17,New
CUST2545,Siddharth Varghese,Mumbai,Kurla,2024-12-21,New
CUST2546,Chakrika Shere,Bangalore,BTM Layout,2025-02-18,Regular
CUST2547,Vinaya Subramanian,Pune,Aundh,2025-11-11,Regular
CUST2548,Advika Shanker,Bangalore,Whitefield,2024-02-06,Regular
CUST2549,Hemani Dhillon,Pune,Viman Nagar,2024-11-07,Premium
CUST2550,Zilmil Goda,Bangalore,Whitefield,2026-03-25,Premium
CUST2551,Aashi Sawhney,Pune,Kothrud,2023-09-13,Regular
CUST2552,Yashoda Lal,Bangalore,Koramangala,2025-08-19,Regular
CUST2553,Mahika Chander,Pune,Hadapsar,2026-05-24,Regular
CUST2554,Caleb Narang,Pune,Viman Nagar,2024-01-17,Regular
CUST2555,Turvi Bhatt,Pune,Wakad,2024-04-11,Premium
CUST2556,Pranit Lala,Pune,Viman Nagar,2024-02-02,New
CUST2557,Orinder Khare,Mumbai,Dadar,2024-03-08,Premium
CUST2558,Manya Sachdeva,Bangalore,Jayanagar,2023-10-06,New
CUST2559,Faras Raman,Bangalore,Indiranagar,2024-02-24,Regular
CUST2560,Veer Comar,Mumbai,Borivali,2023-12-14,Regular
CUST2561,Amruta Badal,Mumbai,Andheri,2024-09-23,New
CUST2562,Dayita Ratta,Mumbai,Thane,2024-09-03,Regular
CUST2563,Oscar Savant,Bangalore,Koramangala,2025-10-16,Regular
CUST2564,Farhan Muni,Bangalore,Jayanagar,2025-02-14,Premium
CUST2565,Yuvraj Biswas,Mumbai,Thane,2023-10-28,Regular
CUST2566,Aarna Patla,Bangalore,Jayanagar,2026-01-13,Premium
CUST2567,Kalpit Rama,Pune,Wakad,2024-10-05,Premium
CUST2568,Tarak Vohra,Mumbai,Andheri,2025-08-12,New
CUST2569,Harish Sabharwal,Pune,Baner,2025-05-26,Premium
CUST2570,Divya Kashyap,Pune,Koregaon Park,2024-05-01,New
CUST2571,Aadhya Tripathi,Pune,Hadapsar,2024-12-13,New
CUST2572,Jagat Bhakta,Pune,Aundh,2023-11-11,New
CUST2573,Gagan Bala,Bangalore,Koramangala,2024-03-04,New
CUST2574,Aradhana Kade,Bangalore,BTM Layout,2024-04-28,Premium
CUST2575,Oeshi Keer,Mumbai,Powai,2023-06-09,Regular
CUST2576,Dalbir Mukhopadhyay,Bangalore,Jayanagar,2023-10-15,New
CUST2577,Anamika Nadig,Pune,Koregaon Park,2025-09-06,New
CUST2578,Samar Mane,Pune,Aundh,2026-03-11,Premium
CUST2579,Frederick Sarin,Bangalore,Whitefield,2024-11-13,Regular
CUST2580,Yadavi Pall,Mumbai,Dadar,2023-07-26,Regular
CUST2581,Hemangini Balasubramanian,Mumbai,Thane,2025-08-04,Regular
CUST2582,Indrajit Ramesh,Bangalore,BTM Layout,2024-05-06,Premium
CUST2583,Gaurika Dar,Mumbai,Thane,2024-03-10,Regular
CUST2584,Sneha Bal,Pune,Aundh,2025-02-26,Regular
CUST2585,Indira Muni,Mumbai,Bandra,2026-06-01,Regular
CUST2586,Urishilla Sangha,Mumbai,Kurla,2024-09-22,Premium
CUST2587,Dalbir Karan,Pune,Baner,2025-11-18,New
CUST2588,Kevin Dugar,Pune,Viman Nagar,2025-12-19,Premium
CUST2589,Dayamai Cherian,Bangalore,BTM Layout,2024-07-22,New
CUST2590,Eshana Lata,Pune,Aundh,2026-05-15,Regular
CUST2591,Diya Patil,Bangalore,Indiranagar,2024-09-02,New
CUST2592,Janaki Kamdar,Pune,Koregaon Park,2026-01-13,Premium
CUST2593,Victor Magar,Bangalore,Indiranagar,2024-12-21,Regular
CUST2594,Fariq Mand,Mumbai,Bandra,2024-06-22,New
CUST2595,Zinal Panchal,Bangalore,Koramangala,2024-03-31,Regular
CUST2596,Nisha Dhillon,Mumbai,Bandra,2023-08-23,Regular
CUST2597,Wahab Bhandari,Bangalore,Indiranagar,2024-01-07,Regular
CUST2598,Oscar Dhar,Pune,Koregaon Park,2024-07-11,Regular
CUST2599,Gautam Shah,Mumbai,Kurla,2024-03-16,New
CUST2600,Libni Suresh,Mumbai,Powai,2024-10-19,New
CUST2601,Indira Kakar,Bangalore,BTM Layout,2023-08-21,Premium
CUST2602,Fitan Kumar,Mumbai,Dadar,2023-12-14,Regular
CUST2603,Harinakshi Dash,Mumbai,Powai,2024-04-12,Premium
CUST2604,Zayyan Bhat,Bangalore,Jayanagar,2024-11-20,New
CUST2605,Girik Pandya,Bangalore,Jayanagar,2025-11-10,Premium
CUST2606,Praneel Shan,Mumbai,Powai,2023-07-06,Regular
CUST2607,David Mital,Bangalore,HSR Layout,2024-11-28,Premium
CUST2608,Warjas Shenoy,Pune,Hadapsar,2026-01-21,Regular
CUST2609,Libni Prabhu,Mumbai,Andheri,2024-08-18,Regular
CUST2610,Yahvi Toor,Pune,Kothrud,2024-12-24,Regular
CUST2611,Girish Nazareth,Mumbai,Andheri,2025-02-26,Regular
CUST2612,Azad Shanker,Pune,Viman Nagar,2023-09-03,Regular
CUST2613,Ira Ramaswamy,Mumbai,Bandra,2024-07-17,New
CUST2614,Yug Loyal,Bangalore,HSR Layout,2025-07-10,Regular
CUST2615,Logan Venkataraman,Pune,Viman Nagar,2025-09-30,Regular
CUST2616,Ishanvi Kari,Mumbai,Powai,2023-12-15,Regular
CUST2617,Anmol Sodhi,Bangalore,Koramangala,2025-04-19,Premium
CUST2618,Manbir Kumar,Mumbai,Thane,2023-11-23,New
CUST2619,Ijaya Saraf,Mumbai,Powai,2026-04-25,Regular
CUST2620,Vasatika Barad,Pune,Baner,2023-09-28,Regular
CUST2621,Onkar Acharya,Mumbai,Thane,2023-10-29,Premium
CUST2622,Wriddhish Khalsa,Pune,Wakad,2023-08-11,Regular
CUST2623,Aryan Mani,Mumbai,Dadar,2024-08-05,Premium
CUST2624,Gautami Vyas,Mumbai,Powai,2024-05-11,New
CUST2625,Janani Comar,Bangalore,HSR Layout,2023-08-31,Regular
CUST2626,Pushti Dayal,Mumbai,Bandra,2023-12-01,Premium
CUST2627,Bakhshi Cheema,Bangalore,Koramangala,2024-05-29,New
CUST2628,Hamsini Arya,Mumbai,Thane,2026-05-02,Premium
CUST2629,Warinder Krishnamurthy,Bangalore,Whitefield,2024-02-01,New
CUST2630,Utkarsh Sachdev,Bangalore,HSR Layout,2024-12-22,New
CUST2631,Devansh Sastry,Mumbai,Dadar,2024-01-13,Premium
CUST2632,Yashodhara Ravi,Mumbai,Bandra,2025-12-08,Regular
CUST2633,Manya Manne,Bangalore,BTM Layout,2024-04-02,Regular
CUST2634,Bina Sabharwal,Pune,Wakad,2025-03-10,New
CUST2635,Jai Dani,Mumbai,Powai,2024-11-16,Regular
CUST2636,Liam Gour,Pune,Aundh,2024-10-20,Premium
CUST2637,Garima Merchant,Bangalore,Whitefield,2025-05-29,Regular
CUST2638,Prisha Chowdhury,Bangalore,HSR Layout,2026-01-06,New
CUST2639,Zansi Tailor,Pune,Wakad,2025-11-28,New
CUST2640,Gunbir Mishra,Bangalore,Jayanagar,2024-05-09,Regular
CUST2641,Anya Morar,Bangalore,Jayanagar,2025-11-15,Premium
CUST2642,Chakradev Keer,Mumbai,Bandra,2024-01-23,Regular
CUST2643,Nitara Ghosh,Bangalore,Jayanagar,2023-08-19,New
CUST2644,Zayyan Sarraf,Pune,Aundh,2026-03-24,New
CUST2645,Ijaya Chaudhary,Pune,Viman Nagar,2026-02-03,Regular
CUST2646,Siddharth Bassi,Bangalore,HSR Layout,2024-04-26,Regular
CUST2647,Manya Mistry,Mumbai,Dadar,2024-11-05,Regular
CUST2648,Bakhshi Mand,Bangalore,Koramangala,2025-02-21,Regular
CUST2649,Idika Mital,Bangalore,BTM Layout,2024-07-03,New
CUST2650,Faris Golla,Mumbai,Bandra,2025-04-18,Regular
CUST2651,Aarna Chaudhary,Pune,Baner,2024-04-29,Regular
CUST2652,Bina Amble,Bangalore,Indiranagar,2025-06-16,Regular
CUST2653,Geetika Joshi,Pune,Baner,2024-01-14,Regular
CUST2654,Yashawini Taneja,Bangalore,Whitefield,2023-12-19,New
CUST2655,Qushi Badal,Mumbai,Borivali,2025-02-04,Regular
CUST2656,Lakshmi Krishnamurthy,Pune,Viman Nagar,2025-03-15,New
CUST2657,Ekbal Sinha,Bangalore,Indiranagar,2023-12-11,Regular
CUST2658,Zinal Golla,Bangalore,Indiranagar,2024-11-20,Regular
CUST2659,Nidra Loke,Mumbai,Kurla,2026-02-19,Premium
CUST2660,Krisha Sule,Mumbai,Powai,2025-12-11,Regular
CUST2661,Dalaja Karpe,Bangalore,Whitefield,2024-11-01,New
CUST2662,Pratyush Mishra,Bangalore,Whitefield,2025-03-07,Premium
CUST2663,Girish Nagy,Pune,Wakad,2025-01-19,Regular
CUST2664,Xiti Lad,Mumbai,Kurla,2024-10-26,Regular
CUST2665,Mitali Rama,Mumbai,Bandra,2024-07-10,New
CUST2666,Saksham Arora,Pune,Viman Nagar,2025-02-06,New
CUST2667,Ekaraj Sane,Pune,Aundh,2025-05-20,Premium
CUST2668,Qushi Gulati,Bangalore,Jayanagar,2024-03-21,Premium
CUST2669,Pratyush Soman,Bangalore,BTM Layout,2026-05-02,Regular
CUST2670,Vanya Sabharwal,Bangalore,Koramangala,2025-06-06,Regular
CUST2671,Yoshita Goda,Pune,Koregaon Park,2023-06-28,Premium
CUST2672,Yadavi Koshy,Pune,Kothrud,2025-08-22,Regular
CUST2673,Harrison Deep,Bangalore,Whitefield,2024-08-06,New
CUST2674,Chaitaly Choudhary,Mumbai,Borivali,2026-03-09,Regular
CUST2675,Oviya Kar,Mumbai,Bandra,2024-09-23,Regular
CUST2676,Hemang Bhatnagar,Pune,Hadapsar,2023-10-05,Premium
CUST2677,Zarna Shenoy,Pune,Wakad,2024-09-13,Premium
CUST2678,Tanvi Nigam,Pune,Hadapsar,2025-04-11,New
CUST2679,Idika Devi,Pune,Wakad,2024-10-06,New
CUST2680,Veer Bassi,Pune,Kothrud,2024-11-02,Regular
CUST2681,Chaaya Chad,Pune,Koregaon Park,2026-04-23,New
CUST2682,Brijesh Arya,Mumbai,Kurla,2026-01-24,Regular
CUST2683,Eta Buch,Pune,Koregaon Park,2025-11-11,New
CUST2684,Indira Sood,Bangalore,BTM Layout,2023-06-14,Regular
CUST2685,Oni Borde,Mumbai,Andheri,2025-12-05,Premium
CUST2686,Ekanta Handa,Pune,Koregaon Park,2026-05-08,Regular
CUST2687,Advik Kurian,Pune,Aundh,2024-07-02,New
CUST2688,Oliver Bhatt,Pune,Viman Nagar,2025-11-08,New
CUST2689,Gautami Sachar,Pune,Wakad,2024-11-11,Regular
CUST2690,Zaitra Bakshi,Pune,Koregaon Park,2023-07-18,New
CUST2691,Wyatt Butala,Bangalore,Whitefield,2025-11-15,Premium
CUST2692,Simon Pradhan,Mumbai,Powai,2024-09-02,New
CUST2693,Ikshita Divan,Bangalore,Jayanagar,2025-09-30,Regular
CUST2694,Naksh Lad,Bangalore,BTM Layout,2023-08-03,New
CUST2695,Guneet Mammen,Bangalore,Koramangala,2025-12-19,Regular
CUST2696,Ikshita Agarwal,Bangalore,Indiranagar,2025-05-24,Premium
CUST2697,Atharv Venkataraman,Pune,Aundh,2025-08-04,Regular
CUST2698,Jhalak D’Alia,Bangalore,Koramangala,2025-03-29,Premium
CUST2699,Brijesh Yadav,Bangalore,Jayanagar,2024-11-03,Regular
CUST2700,Ishita Koshy,Bangalore,BTM Layout,2025-06-17,New
CUST2701,Varenya Chopra,Bangalore,Koramangala,2025-01-23,New
CUST2702,Joshua Deshmukh,Mumbai,Thane,2023-08-22,Regular
CUST2703,Caleb Dalal,Bangalore,Indiranagar,2024-03-16,Regular
CUST2704,Arjun Sengupta,Mumbai,Andheri,2023-10-05,Regular
CUST2705,Kavya Thakur,Bangalore,Indiranagar,2024-07-28,Regular
CUST2706,Harshil Madan,Mumbai,Dadar,2024-01-09,New
CUST2707,Ishanvi Nadig,Bangalore,Koramangala,2025-10-05,New
CUST2708,Udarsh Mahal,Mumbai,Andheri,2024-07-11,Regular
CUST2709,Hritik Srivastava,Mumbai,Borivali,2024-11-29,Regular
CUST2710,Avni Gara,Bangalore,HSR Layout,2025-06-06,New
CUST2711,Kabir Ramachandran,Mumbai,Powai,2024-04-10,Premium
CUST2712,Chaaya Zacharia,Mumbai,Bandra,2026-05-28,Premium
CUST2713,Falan Naik,Mumbai,Dadar,2023-06-22,Regular
CUST2714,Vincent Divan,Pune,Hadapsar,2025-11-11,Regular
CUST2715,Dipta Kapoor,Pune,Kothrud,2024-11-11,Regular
CUST2716,Yasti Oommen,Bangalore,Jayanagar,2026-03-16,New
CUST2717,Yahvi Tiwari,Pune,Kothrud,2025-05-21,Regular
CUST2718,Warda Sem,Bangalore,Koramangala,2025-03-19,Regular
CUST2719,Advika Chahal,Pune,Koregaon Park,2024-11-06,Regular
CUST2720,Rachit Lad,Pune,Baner,2025-12-23,New
CUST2721,Warda Raghavan,Mumbai,Andheri,2025-07-29,New
CUST2722,Oviya Pillai,Mumbai,Dadar,2025-10-05,Regular
CUST2723,Warinder Ratta,Bangalore,BTM Layout,2023-09-25,Regular
CUST2724,Finn Kara,Bangalore,HSR Layout,2023-08-11,Regular
CUST2725,Libni Sami,Bangalore,BTM Layout,2025-10-24,Premium
CUST2726,Saksham Bajaj,Mumbai,Borivali,2026-05-12,New
CUST2727,Omaja Bedi,Mumbai,Andheri,2024-09-09,New
CUST2728,Dipta Lanka,Mumbai,Thane,2025-07-31,New
CUST2729,Bhavika Raghavan,Pune,Koregaon Park,2024-08-07,New
CUST2730,Ayush Som,Pune,Aundh,2024-11-18,New
CUST2731,Maanav Dada,Bangalore,Koramangala,2024-12-12,Premium
CUST2732,Hemang Soni,Mumbai,Borivali,2024-09-12,Regular
CUST2733,Girik Apte,Pune,Baner,2026-03-13,Regular
CUST2734,Oni Aurora,Pune,Aundh,2025-01-08,New
CUST2735,Adya Chand,Bangalore,HSR Layout,2026-02-28,Regular
CUST2736,Luke Tripathi,Pune,Baner,2025-01-24,Regular
CUST2737,Ekani Bains,Mumbai,Borivali,2026-04-12,New
